
"123882","000235","2014学年度第一学期高三测试","1","语文","2014-2015-1","9","2014/11/27 00:00:00","11795","112","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123882","000235","2014学年度第一学期高三测试","1","语文","2014-2015-1","9","2014/11/27 00:00:00","11796","103","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123882","000235","2014学年度第一学期高三测试","1","语文","2014-2015-1","9","2014/11/27 00:00:00","11804","106","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123882","000235","2014学年度第一学期高三测试","1","语文","2014-2015-1","9","2014/11/27 00:00:00","11808","104","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123882","000235","2014学年度第一学期高三测试","1","语文","2014-2015-1","9","2014/11/27 00:00:00","11810","98","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123854","000235","2014学年度第一学期高三测试","3","英语","2014-2015-1","9","2014/11/27 00:00:00","11743","105","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123854","000235","2014学年度第一学期高三测试","3","英语","2014-2015-1","9","2014/11/27 00:00:00","11763","97","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123854","000235","2014学年度第一学期高三测试","3","英语","2014-2015-1","9","2014/11/27 00:00:00","11752","99","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123854","000235","2014学年度第一学期高三测试","3","英语","2014-2015-1","9","2014/11/27 00:00:00","11753","92","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123854","000235","2014学年度第一学期高三测试","3","英语","2014-2015-1","9","2014/11/27 00:00:00","11756","106.5","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"123860","000235","2014学年度第一学期高三测试","2","数学","2014-2015-1","9","2014/11/27 00:00:00","11390","95","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127441","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","12203","76","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127441","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","11921","86","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127441","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","13945","68","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127723","000250","2015学年第一学期期中考试","1","语文","2015-2016-1","2","2015/11/2 00:00:00","13798","81","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127723","000250","2015学年第一学期期中考试","1","语文","2015-2016-1","2","2015/11/2 00:00:00","13868","77","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127446","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","12290","77","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127446","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","12186","79","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127446","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","12205","95","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127443","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","11911","65","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127443","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","12259","78","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127443","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","12210","67","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127443","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","12266","79","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12578","115","1.128312","89.0265","0.09309309",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12585","110","0.54651","84.37208","0.2912913",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12594","106","0.08106797","80.64854","0.4684685",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12772","97","-0.9661765","72.27059","0.8828829",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12782","106","0.08106797","80.64854","0.4594595",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12801","99","-0.7334555","74.13235","0.7957958",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12807","111","0.6628705","85.30296","0.2582583",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12821","121","1.826475","94.6118","0.01801802",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12860","102","-0.384374","76.92501","0.6906907",Exception(DoesNotExist('Student matching query does not exist.'))
"134604","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12875","109","0.4301495","83.44119","0.3333333",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12578","104","-0.4570816","76.34335","0.689759",Exception(DoesNotExist('Student matching query does not exist.'))
"127479","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","12483","72","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127479","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","12486","71","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127479","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","12511","74","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127479","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","12504","77","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127479","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","12534","86","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12585","101","-0.6503952","74.79684","0.7620482",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12594","104","-0.4570816","76.34335","0.686747",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12772","97","-0.9081465","72.73483","0.8283132",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12782","114","0.1872967","81.49837","0.4548193",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12801","129","1.153864","89.23091","0.1325301",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12807","118","0.4450481","83.56039","0.3433735",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12821","94","-1.10146","71.18832","0.876506",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12860","95","-1.037022","71.70382","0.8554217",Exception(DoesNotExist('Student matching query does not exist.'))
"134605","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12875","96","-0.9725844","72.21932","0.8433735",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12578","113","-0.7504138","73.99669","0.7956656",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12585","115.5","-0.4838238","76.12941","0.7368421",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12594","98","-2.349954","61.20037","0.9783282",Exception(DoesNotExist('Student matching query does not exist.'))
"134593","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12504","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134593","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12511","122","-0.1201638","79.03869","0.5595238",Exception(DoesNotExist('Student matching query does not exist.'))
"134593","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12534","128","0.3251491","82.6012","0.4166667",Exception(DoesNotExist('Student matching query does not exist.'))
"134594","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12483","129","0.4178684","83.34295","0.3209876",Exception(DoesNotExist('Student matching query does not exist.'))
"134594","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12486","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127591","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","13798","80","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127591","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","13868","74","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127592","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","13632","85","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127592","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","13796","91","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127592","000250","2015学年第一学期期中考试","17","政治","2015-2016-1","2","2015/11/2 00:00:00","13723","89","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12772","86.5","-3.576268","51.38985","1",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12782","98.5","-2.296636","61.62691","0.9752322",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12801","112.5","-0.8037318","73.57014","0.7987616",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12807","130.5","1.115716","88.92573","0.09597524",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12821","126","0.6358544","85.08684","0.3065015",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12860","120","-0.003961709","79.96831","0.5634675",Exception(DoesNotExist('Student matching query does not exist.'))
"134606","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12875","105.5","-1.550184","67.59853","0.9071208",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12673","106","0.08106797","80.64854","0.4654655",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12676","103","-0.2680135","77.85589","0.6426426",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12799","109","0.4301495","83.44119","0.3393393",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12827","95","-1.198897","70.40882","0.9189189",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12835","105","-0.03529252","79.71766","0.5225225",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12846","98","-0.849816","73.20147","0.8468468",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12865","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134610","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12876","101","-0.5007345","75.99413","0.7237237",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12539","84","-1.745838","66.03329","0.9518072",Exception(DoesNotExist('Student matching query does not exist.'))
"134594","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12504","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134594","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12511","132.5","0.9675933","87.74075","0.1111111",Exception(DoesNotExist('Student matching query does not exist.'))
"134594","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12534","126","-0.05332428","79.5734","0.5925926",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12602","101","-0.5007345","75.99413","0.7087087",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12609","111","0.6628705","85.30296","0.2432432",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12612","107","0.1974285","81.57943","0.4144144",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12688","116","1.244673","89.95738","0.07507508",Exception(DoesNotExist('Student matching query does not exist.'))
"127721","000250","2015学年第一学期期中考试","2","数学","2015-2016-1","2","2015/11/2 00:00:00","13647","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127541","000250","2015学年第一学期期中考试","4","物理","2015-2016-1","2","2015/11/2 00:00:00","12578","71","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127541","000250","2015学年第一学期期中考试","4","物理","2015-2016-1","2","2015/11/2 00:00:00","12821","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127541","000250","2015学年第一学期期中考试","4","物理","2015-2016-1","2","2015/11/2 00:00:00","12807","76","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127541","000250","2015学年第一学期期中考试","4","物理","2015-2016-1","2","2015/11/2 00:00:00","12875","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127541","000250","2015学年第一学期期中考试","4","物理","2015-2016-1","2","2015/11/2 00:00:00","12772","51","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127541","000250","2015学年第一学期期中考试","4","物理","2015-2016-1","2","2015/11/2 00:00:00","12782","67","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"127541","000250","2015学年第一学期期中考试","4","物理","2015-2016-1","2","2015/11/2 00:00:00","12801","61","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12549","81","-1.939152","64.48679","0.9668674",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12589","78","-2.132465","62.94028","0.9759036",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12592","84","-1.745838","66.03329","0.9548193",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12640","112","0.05842105","80.46737","0.5030121",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12642","108","-0.1993303","78.40536","0.5993976",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12662","116","0.3161724","82.52938","0.3975904",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12663","104","-0.4570816","76.34335","0.7168674",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12668","119","0.5094859","84.07589","0.3373494",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12673","115","0.2517346","82.01388","0.4096386",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12676","63","-3.099033","55.20774","0.9939759",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12799","126","0.9605508","87.6844","0.1686747",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12827","118","0.4450481","83.56039","0.3403614",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12835","104","-0.4570816","76.34335","0.7138554",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12846","103","-0.5215195","75.82784","0.7198795",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12865","-2","","","",Exception(DoesNotExist('Student matching query does not exist.'))
"134611","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12876","96","-0.9725844","72.21932","0.8463855",Exception(DoesNotExist('Student matching query does not exist.'))
"134612","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12539","124.5","0.4759004","83.80721","0.377709",Exception(DoesNotExist('Student matching query does not exist.'))
"134612","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12549","130","1.062398","88.49918","0.1393189",Exception(DoesNotExist('Student matching query does not exist.'))
"134612","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12589","120","-0.003961709","79.96831","0.5603715",Exception(DoesNotExist('Student matching query does not exist.'))
"134612","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12592","130.5","1.115716","88.92573","0.08978328",Exception(DoesNotExist('Student matching query does not exist.'))
"134612","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12640","120","-0.003961709","79.96831","0.5665635",Exception(DoesNotExist('Student matching query does not exist.'))
"134612","000275","宁波“十校”2017届高三5月适应性考试","3","英语","2016-2017-2","7","2017/5/25 00:00:00","12642","130.5","1.115716","88.92573","0.0866873",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12699","119","1.593754","92.75004","0.03303303",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12703","100","-0.617095","75.06324","0.7747748",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12707","103","-0.2680135","77.85589","0.6246246",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12714","103","-0.2680135","77.85589","0.6216216",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12715","121","1.826475","94.6118","0.02102102",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12721","109","0.4301495","83.44119","0.3213213",Exception(DoesNotExist('Student matching query does not exist.'))
"134580","000275","宁波“十校”2017届高三5月适应性考试","1","语文","2016-2017-2","7","2017/5/25 00:00:00","12886","91","-1.664339","66.68529","0.960961",Exception(DoesNotExist('Student matching query does not exist.'))
"134581","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12602","123","0.7672372","86.1379","0.2349398",Exception(DoesNotExist('Student matching query does not exist.'))
"134581","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12609","97","-0.9081465","72.73483","0.816265",Exception(DoesNotExist('Student matching query does not exist.'))
"134581","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12612","131","1.28274","90.26192","0.07831325",Exception(DoesNotExist('Student matching query does not exist.'))
"134581","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12688","114","0.1872967","81.49837","0.4487952",Exception(DoesNotExist('Student matching query does not exist.'))
"134581","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12699","136","1.604929","92.83943","0.03614458",Exception(DoesNotExist('Student matching query does not exist.'))
"134581","000275","宁波“十校”2017届高三5月适应性考试","2","数学","2016-2017-2","7","2017/5/25 00:00:00","12703","119","0.5094859","84.07589","0.3222892",Exception(DoesNotExist('Student matching query does not exist.'))
